-3.3195236,0.025856515,0.121802256,-0.78294504,-0.7721719,-4.610222,1.4304389,-5.554046,-1.1012148,2.374739,-0.31973866,0.12268766,-0.4017648,2.1371186,0.30770782
-0.044696715,-0.16845527,-0.06369472,0.1220005,-0.12303631,-0.053875502,-0.08266257,-0.07483703,-0.003457529,-0.120635614,0.10278281,-0.031555753,-0.19883028,0.01817463,-0.088726595
-0.14250378,0.044298276,-0.2945839,-0.024398925,-0.023577098,-0.13919783,0.43875554,0.11758119,0.1660751,-0.19794644,-0.09729078,0.09672513,0.17496398,0.29995626,0.16413303
0.2164454,0.54972595,0.30301476,-0.28574243,0.025451964,0.16507573,-0.22704664,-0.24464697,-0.14020908,0.35788465,0.06791676,5.469477e-05,-0.0155082485,-0.3349784,0.007299771
-5.3495955,-0.3282993,-3.9173481,1.8783667,-0.7435247,-2.9220083,-0.67058,-0.3371806,4.2868257,-4.710962,0.15691811,-0.004866475,0.06872436,-3.1107023,0.8837719
0.04783233,-0.24156483,-0.32153553,0.07207394,-3.3342319,-1.0764682,2.6209733,0.069084994,-0.069198504,0.37798625,0.050140828,0.07239229,-0.13933061,-2.4959497,-0.6796497
1.042272,-2.9370089,0.10048403,-0.3929123,0.18292442,-0.44979143,0.6747527,0.2216486,0.1429031,0.26646522,-0.96802264,0.36565655,1.2887601,0.036489546,1.5013231
0.8986402,0.3173206,0.046431247,-1.6131177,0.31809396,-0.3466161,0.65034026,-0.01411791,0.023569383,0.1233543,-1.0888298,0.9593629,0.6253203,0.08372718,0.8256916
0.81971043,0.4628695,-0.010669923,-1.7549403,0.418591,0.09451793,0.36371154,0.021369906,0.015380282,0.03137309,-0.11189907,0.8843479,0.5515998,0.2943835,0.5681744
0.9160922,0.83878505,-0.12322959,-1.8950063,0.42072105,0.029470814,0.33576518,0.013436078,-0.06016172,0.1257969,-0.39479077,1.0743836,0.45155725,0.1208399,0.7289312
0.65276664,0.083440825,0.023057325,-1.1953075,0.41068655,0.008642,0.3831108,-0.017560724,-0.016356945,0.188598,2.171517,1.1119626,0.2551408,0.14572424,0.73108184
0.75495434,0.5377213,0.061498266,-1.3604643,0.13291602,-0.17422456,0.6993243,0.0020372593,-0.027806228,0.16262424,0.17231034,0.85931873,0.53593427,0.019939475,0.7615027
0.6380329,0.3393685,-0.03202326,-1.2973185,0.45374689,-0.068626486,0.5025289,0.17923994,0.050466463,0.33205613,-0.4152334,0.84215814,0.6447151,0.046074938,0.58774537
