1.1920764,-0.4159553,-0.18180735,-0.87490314,-0.5467337,-0.7300764,-0.90237975,-0.17650273,-0.20729154,-0.43182945,0.23872562,-0.17083287,-0.17050889,0.21573342,-0.5477455,-0.32885736,-0.5997899,-0.88489646,0.90530133
2.3888714,0.6221299,-84.80831,6.4733534,-2.2904217,3.6230054,3.400519,2.1282926,2.8480093,8.194419,-6.2963037,2.0236259,0.31605813,0.9403897,3.348752,0.46973985,0.18874034,3.3890707,0.53780824
1.2340648,-0.1938856,-0.32763547,-0.89208204,-0.8463896,-0.5337328,-0.70216644,-0.574978,-0.65457153,-0.5235807,0.27629346,-0.4170676,-0.1888141,0.008323455,-0.58143085,-0.78854847,-0.8273484,-1.0280535,0.82257974
1.1918104,-0.581694,-0.37406796,-1.0853716,-0.6338133,-0.69248277,-0.26482275,-0.021757346,-0.3044486,-0.31742382,0.24906836,-0.42497838,-0.2582518,-0.34729218,-0.7805057,-0.73432946,-1.0114293,-0.82173187,0.8805393
1.6638479,-0.2912585,0.30320063,-1.1502898,-0.46766716,-0.7050833,-0.7753116,-0.020698654,-0.3167193,-0.79055285,-0.16485249,-0.17194653,-0.4075623,0.36600143,-0.3133405,-0.7711539,-0.8496904,-1.2816372,0.81076133
1.5337245,-0.62497866,0.0733695,-0.6292228,-0.6954294,-0.3607774,-0.5908025,-0.31114677,-0.47174248,-0.5971719,0.085303426,-0.29703033,-0.45280167,0.41664243,-0.39349267,-0.6193931,-1.1126999,-0.73604804,1.0550067
2.296418,0.065576404,-1.0236903,0.13708176,0.17445761,0.052212194,0.20075992,0.4535684,-0.17699042,0.02125401,0.5793336,0.42318028,0.48523465,0.8287525,0.30918238,0.092422254,-0.39927542,-0.25675792,1.3335304
1.0305853,-0.53856254,-0.24564995,-1.0786954,-0.41778648,-0.7340836,-0.8581822,-0.75149715,-0.50657964,-0.38005236,0.093541935,-0.17921776,-0.6307584,-0.2886188,-0.48339105,-0.2502094,-1.2160012,-1.2535822,1.2943041
1.3273325,-0.7762841,0.10875153,-0.96692616,-0.46484727,-0.62891847,-0.23751113,-0.18918714,-0.009605079,-0.86181813,-0.47917622,-0.13967656,-0.7785474,-0.10185015,-0.58234686,-0.70266926,-0.7086368,-1.1277382,0.99458814
-0.003129266,-0.12116331,0.19175808,0.15141547,-0.24672987,0.086405344,-0.24145849,-0.30465284,-0.18981726,-0.08643554,0.06829867,-0.17519869,-0.23695372,0.26305124,0.37222514,0.012472387,-0.059211504,0.2544018,0.13034067
-0.059590727,-0.042497545,-0.06348246,0.009998441,-0.155374,-0.019233793,-0.12911806,0.22636834,-0.006709069,-0.13883513,-0.079003185,0.05180469,0.22388789,-0.018627644,0.32385924,0.24152574,0.10278979,-0.3341906,0.1614612
1.3106508,-0.6527811,-0.010476428,-0.8316522,-0.4967543,-0.5209613,-0.9072088,-0.42016992,-0.65879834,-0.40097648,-0.14738514,-0.88463336,-0.89905167,0.29603505,-0.5395147,-0.26939726,-0.67795235,-1.2539704,1.0700183
2.2906156,0.5682038,0.40913844,0.07975565,0.3558535,0.2690518,1.1816343,0.43212754,0.20328811,0.009895546,0.94911194,0.21250513,0.2954248,0.900537,0.6332477,0.63288534,-0.0075274343,-0.22893286,1.7925444
1.6723616,-0.46788558,-0.22939515,-1.2129488,-0.18938777,-0.1745101,-0.82882786,-0.58709717,-0.61670864,-0.61719096,-0.10758046,-0.5744415,-0.69383895,-0.1615635,-0.80065495,-0.5011591,-0.738545,-1.3452082,0.95478606
1.4601109,-0.44306248,0.33295578,-1.0476745,-0.83505636,-0.02892944,-0.30260348,-0.63801706,-0.42589116,-0.9964677,-0.4483596,-0.49748766,-0.5450176,-0.06903466,-0.3474187,-0.46481723,-0.8655396,-1.1414924,0.85501146
126.681046,3.648554,2.061468,2.7721975,5.8579793,2.567739,3.6344728,5.405411,2.548712,-0.00066675525,121.050285,3.1170254,4.1531835,14.53113,2.6151521,3.9266791,117.07672,10.459925,9.627255
2.5052593,0.0894168,-0.64589185,0.76568896,-0.017466683,0.14348172,0.72694147,0.6915405,-0.09558532,0.10393932,1.0976824,-0.04084049,0.10671081,0.7143754,-0.16238314,0.20997696,-0.009626441,-0.11162956,1.9337795
-9.253788,2.1411796,5.156726,3.335898,5.2534337,1.2772578,0.07004778,-0.24583618,1.3436198,20.683317,-14.362794,0.8091397,2.4338963,-8.387733,1.2462089,2.3355775,1.8725553,-5.6168804,0.932314
1.3895042,-0.27964398,0.13930178,-1.0660145,-0.1787976,-0.57295316,-0.63623846,-0.28676787,-0.32369298,-0.5969161,-0.0040736087,-0.5666713,-0.79749036,0.18232849,-0.24227798,-0.4324475,-1.2054515,-1.3801054,1.0503271
