-0.017936561
8.424872
-12.50126
5.7203164
12.914696
4.609445
5.0125117
2.0721192
7.730858
9.898398
-0.7572086
4.889088
2.2887993
2.0804079
4.9612756
1.226094
1.386114
6.398159
9.309451
